Valor_Aluguel,Valor_Condominio,Metragem,N_Quartos,N_banheiros,N_Suites,N_Vagas,Valor_Aluguel_tratado,Valor_Aluguel_was_clipped,Valor_Condominio_tratado,Valor_Condominio_was_clipped,Metragem_tratado,Metragem_was_clipped,N_Quartos_tratado,N_Quartos_was_clipped,N_Vagas_tratado,N_Vagas_was_clipped,N_banheiros_tratado,N_banheiros_was_clipped,N_Suites_tratado,N_Suites_was_clipped
8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,False,8.0,False,8.0,False,8.0,False,8.0,False,8.0,False,8.0,False
5643.539565681742,2534.7628693816923,1060.2592103898533,903.015845946086,902.6349679913754,901.6113579398858,902.2889613156249,5643.539565681742,False,2534.7628693816923,False,1060.2592103898533,False,903.015845946086,False,902.2889613156249,False,902.6349679913754,False,901.6113579398858,False
8070.010116245653,3654.6061977486975,2498.4031801903734,2545.57969905697,2545.7329081451207,2546.1459522664454,2545.8732960772645,8070.010116245653,False,3654.6061977486975,False,2498.4031801903734,False,2545.57969905697,False,2545.8732960772645,False,2545.7329081451207,False,2546.1459522664454,False
480.0,0.0,30.0,0.8266148545405384,0.9838116805520477,0.0,0.0,480.0,False,0.0,False,30.0,False,0.8266148545405384,False,0.0,False,1.0374448629134043,True,0.06779856639450332,True
1837.5,542.75,59.175628853072794,1.75,1.75,0.9685509484929045,0.9674825368446188,1837.5,False,542.75,False,59.175628853072794,False,1.75,False,0.9674825368446188,False,1.75,False,0.9685509484929045,False
2957.6582627269663,804.0514775267682,77.75308899069833,2.1500763570734414,2.0,1.0,1.2208801888102179,2957.6582627269663,False,804.0514775267682,False,77.75308899069833,False,2.1500763570734414,False,1.2208801888102179,False,2.0,False,1.0,False
4200.75,2535.75,295.0,4.75,3.571949187838401,2.0124947938359017,3.75,4200.75,False,2535.75,False,295.0,False,4.75,False,3.75,False,3.571949187838401,False,2.0124947938359017,False
25000.0,9500.0,7203.0,7203.0,7203.0,7203.0,7203.0,13378.205508306797,True,6425.066373592936,True,3471.665424640251,True,3281.06693715781,True,3281.2263163513585,True,6876.9913035701575,True,6877.02021665865,True
